,code,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,"label3_('000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81])"
558,002277,0.12,3.35,17563.83,7.52,23.2059,2334.169,1.6477,29.2507,3.0768,0.6038,149.056,0.4612,195.1431,10.520999999999999,7.4736,8.6279,8.9593,7.3947,5.5533,1.3571,0.5645,41.0667,2077.854,48.8313,51.1687,0.0188,0.0034,0.2203,0.0067,1.1818,0
559,002598,0.04,1.72,1313.66,7.24,35.5853,181.3177,0.5811,0.7287,123.5076,0.3782,237.9693,0.2344,383.959,22.2151,6.4239,0.8928,4.0644,6.8528,0.9567,2.5881,1.5569,13.3674,-16987.1953,70.9604,29.0396,0.0089,0.0015,0.1249,0.0051,0.5528,0
560,000989,0.16,3.11,14232.65,16.95,60.261,839.3034,0.9654,0.7426,121.1958,0.5819,154.6658,0.2365,380.5497,22.5766,6.7251,8.9838,19.8173,6.9935,8.9812,2.9784,2.5308,41.2449,-17916.8242,78.3264,21.6736,-0.0295,-0.0042,-0.1746,-0.0193,-2.0565,0
561,300320,0.09,4.32,4673.21,9.76,28.9613,478.4771,0.8643,0.6257,143.8389,1.0587,85.0099,0.3589,250.7662,104.654,102.2911,38.7079,79.8372,6.4596,37.3136,1.6743,1.2774,15.5115,1104.9895,55.0157,44.9843,0.016,0.0035,0.1598,0.0077,0.8748,-1
562,600418,0.11,1.5,20939.97,1.62,10.0027,12863.8369,6.7943,3.1052,28.9836,5.9528,15.1189,0.4925,182.7411,-5.9295,-43.4009,-2.0941,0.3327,-21.4286,0.071,0.9435,0.868,37.5558,566.0271,29.7481,70.2519,-0.195,-0.0485,-17.2882,-0.069,-8.2307,0
563,300648,0.02,0.32,164.34,3.46,47.172,47.4369,0.7006,0.3289,273.6394,0.261,344.8276,0.0985,913.7056,20.7934,-71.1518,130.6877,77.9746,-81.8182,130.2825,4.0031,3.1087,135.5053,-923.0814,81.4629,18.5371,-0.6029,-0.0448,-18.1449,-0.2415,-24.1535,-1
564,002325,0.05,1.54,5638.61,6.54,20.2097,861.1,0.6887,0.18600000000000003,483.871,21.6686,4.1535,0.1092,824.1758,18.0347,9.423,4.8915,8.2662,25.0,0.3715,1.537,1.5295,17.762999999999998,358.0013,38.1474,61.8526,0.3285,0.027999999999999997,5.2714,0.0452,5.8914,0
565,603680,0.22,3.38,8754.01,13.37,36.3232,654.5941,1.5585,0.3534,254.6689,0.3285,273.9726,0.1325,679.2453,21.0058,-12.5065,115.1116,41.6118,-17.2963,118.5705,1.8768,1.4080000000000001,59.7177,667.1679,49.6933,50.3067,-0.0926,-0.0084,-0.6681,-0.0167,-2.0537,0
567,000581,0.78,5.15,78422.82,32.78,21.5984,2391.9826,2.3707,1.0859999999999999,82.8729,1.2516,71.908,0.1964,458.2485,-2.6557,20.3277,15.2258,16.9657,21.875,15.4568,2.7358,2.3985,35.8095,20522.3209,76.0928,23.9072,0.0361,0.0041,0.1075,0.017,1.9207,0
568,300352,0.0,0.06,122.56,1.41,84.63799999999999,86.4696,0.0596,0.1149,783.2898,0.1692,531.9149,0.0423,2127.6596,38.8505,72.9335,3.2094,8.0233,-42.8571,3.2422,7.5523,7.2241,58.8513,-313.1823,88.9653,11.0347,-0.9043,-0.0314,-74.7363,-0.2843,-29.386999999999997,-1
569,600831,0.08,1.54,4597.04,7.03,33.9731,653.178,1.0796,1.3645,65.9582,2.4607,36.575,0.3552,253.3784,13.5402,28.1063,7.8916,11.3339,26.6667,5.6579999999999995,0.5539,0.4936,11.7552,436.5715,43.0208,56.9792,-0.1066,-0.0096,-1.5838,-0.0169,-2.0842,0
570,300696,0.13,1.29,908.6,48.05,74.7088,18.9075,0.2742,0.2086,431.4477,0.0821,1096.2241,0.0334,2694.6108,8.9773,11.3725,140.5244,119.3279,-18.75,140.5244,26.3867,23.4102,475.0343,4169.2334,91.7977,8.2023,-0.621,-0.0152,-1.2922,-0.1856,-54.8553,-1
571,300063,0.03,1.12,2133.44,1.12,6.8544,1897.638,2.6122,1.5005,59.98,7.3016,12.3261,0.8156,110.3482,40.3243,-30.0587,-14.8933,-1.0339,-71.1198,-14.6766,1.3594,1.2189,14.3797,387.1418,50.4088,49.5912,-0.0071,-0.0034,-0.6531,-0.0069,-0.7263,-1
573,300386,0.01,0.13,211.61,1.39,41.43600000000001,152.1344,0.3639,1.5077,59.6936,0.1978,455.0051,0.0863,1042.8737,-18.7414,-78.0397,3.3692,-0.9129999999999999,-80.3089,4.6666,9.9741,7.1283,216.2059,230.0776,86.0223,13.9777,-1.3377,-0.1054,-97.5717,-0.7538,-116.2406,-1
574,002373,0.09,2.05,10142.56,7.8,32.1183,1298.998,1.1762,0.9533,94.4089,0.6274,143.4492,0.2164,415.8965,170.4045,102.0278,116.3162,92.9617,50.0,123.1139,2.0051,1.5073,51.2149,1221.7195,67.8487,32.1513,-0.3638,-0.0402,-3.1855,-0.1251,-13.7435,0
575,300079,0.04,1.49,5238.94,19.5,52.0161,268.5817,0.1949,0.3699,243.30900000000003,0.278,323.741,0.0972,925.9259,2.7392,2.2286,-1.9652,4.696000000000001,7.3446,-0.3888,3.6581,2.9755,142.3272,-506.0869,81.9041,18.0959,-0.36,-0.0225,-1.8485,-0.1242,-12.6812,0
578,603129,0.12,1.7,1550.66,3.6,24.5103,429.9621,3.2247,3.2114,28.0252,1.1440000000000001,78.6713,0.3165,284.3602,26.7799,-47.6972,121.6243,69.3713,-60.0,121.6243,1.8026,1.4178,72.9367,285.433,54.8674,45.1326,-0.0145,-0.0037,-0.4024,-0.0082,-0.828,0
580,300450,0.39,6.03,17305.94,26.35,42.119,656.5596,1.4917,0.7151,125.8565,0.1462,615.5951,0.1276,705.3292,150.5798,90.8,185.615,166.6995,78.7273,185.615,1.4097,0.7007,21.4925,-10240.1932,42.9924,57.0076,-0.7445,-0.0711,-2.8245,-0.1247,-13.1317,-1
581,300466,0.01,0.41,569.59,7.07,43.9071,80.503,0.1456,0.1798,500.5562,0.32,281.25,0.1093,823.4218,16.8636,7.7203,25.4601,28.1109,-39.7661,25.2009,2.3654,1.8697,19.2367,397.6015,79.0341,20.9659,-0.3581,-0.0162,-5.2655,-0.0772,-9.3207,-1
582,601000,0.08,2.54,37310.0,20.37,27.4702,1831.3479,0.4017,2.2162,40.6101,4.4905,20.0423,0.3135,287.0813,30.1157,5.9025,6.8503,14.4803,14.2857,7.1673,1.443,1.3458,71.4551,3768.2531,73.6591,26.3409,0.1443,0.012,0.6971,0.0454,6.535,-1
583,603238,0.07,1.09,854.69,4.54,22.5938,188.1114,1.5675,2.4469,36.7812,1.2459,72.2369,0.2709,332.2259,80.7421,38.0881,18.7129,69.2262,-12.5,5.4464,2.0932,1.7224,74.751,493.6502,64.9606,35.0394,-0.0787,-0.0108,-1.3398,-0.031,-4.4454,0
584,002153,0.06,1.27,6692.37,12.6,50.2028,531.076,0.4978,1.0962,82.1018,0.9042,99.5355,0.1264,712.0253,-3.1784,11.332,7.4913,15.9642,0.0,5.6105,3.1037,2.8795,121.0882,-1261.2635,76.5696,23.4304,-0.1647,-0.0123,-1.2696,-0.0524,-6.2584,0
586,300590,0.04,0.74,572.47,7.67,47.6629,74.5784,0.4661,1.7009999999999998,52.9101,0.414,217.3913,0.09,1000.0,24.3137,-66.8756,2.8367,6.9692,-83.4259,2.8367,10.7081,9.336,446.7659,164.8573,90.8891,9.1109,-0.0122,-0.0011,-0.1591,-0.0117,-1.2426,-1
587,603556,0.13,1.05,4939.51,9.94,41.155,496.7731,1.3025,0.4366,206.1383,0.7676,117.2486,0.0879,1023.8908,-6.3133,-63.9586,7.2822,13.9386,-64.8649,7.3016,4.096,3.7913,189.2115,263.4097,74.7834,25.2166,-0.0383,-0.003,-0.3863,-0.012,-1.4012,-1
591,300611,0.05,1.26,857.46,7.8,31.0723,109.8409,0.6138,0.6604,136.281,0.7281,123.6094,0.2135,421.5457,13.5064,-28.6289,3.9129,20.5297,-68.75,3.9519,2.74,2.227,100.0369,579.9946,68.6162,31.3838,-0.0175,-0.0019,-0.2283,-0.0062,-0.9101,1
592,002595,0.14,2.76,10908.08,14.84,30.6451,734.8937,0.9186,0.8023,112.1775,0.7969,112.9376,0.27899999999999997,322.5806,11.1814,-30.1125,8.7347,18.4239,-30.123,8.7451,3.5852,2.7107,89.9739,645.6808,83.4619,16.5381,0.1737,0.0266,1.1721,0.1607,16.8735,0
593,600757,0.15,2.9,17887.53,8.22,19.5848,2174.9319,1.7919999999999998,2.4685,36.4594,1.4363,62.661,0.2795,322.0036,-19.9842,25.5605,10.3823,3.5142,25.0,10.372,2.2773,1.8879,18.5831,12880.5813,64.1758,35.8242,-0.212,-0.0463,-2.7124,-0.1294,-13.5824,0
594,000966,0.05,1.6,5247.26,3.15,10.3105,1662.2279999999998,1.4998,2.6586,33.8524,7.5848,11.8658,1.3524,66.5484,3.2697,7.4971,-6.2517,2.5679,6.5315,-6.5408,0.3288,0.2906,3.2098,262.3401,36.6923,63.3077,0.0554,0.0097,1.5673,0.0154,2.3418,0
595,300301,0.0,0.15,323.28,0.98,26.9428,327.2005,0.4141,0.6967,129.1804,0.5717,157.4252,0.2006,448.654,-17.0285,-10.7344,4.1497,-0.3697,51.8519,1.7118,1.3219999999999998,0.9537,41.2192,193.3838,66.4082,33.5918,-0.5991,-0.0525,-18.529,-0.1563,-16.2703,0
597,600775,0.03,0.78,2649.25,2.56,14.3247,1034.7265,1.1322,0.818,110.0244,1.2364,72.792,0.2348,383.3049,20.5979,67.334,2.1245,8.6655,147.8632,1.7737,2.0288,1.6492,54.1114,1517.7945,61.5048,38.4952,-0.1192,-0.021,-3.6036,-0.0546,-5.5523,-1
598,300317,0.03,0.52,2582.03,5.44,30.7496,473.7902,0.5545,0.2085,431.6547,0.3229,278.7241,0.1066,844.2777,-30.1068,-74.6586,6.9327,-2.523,-85.3184,7.0269,1.6369999999999998,1.2763,25.3204,175.3009,54.9467,45.0533,-0.2412,-0.0126,-4.6184,-0.027999999999999997,-4.1708,0
601,000553,0.83,10.39,203202.7,31.26,34.7474,6499.51,2.6565,1.1391,79.0097,0.5532,162.6898,0.2847,316.1222,891.0288,3360.7336,883.7182,1202.3907,740.2427,883.7182,2.1849,1.4172,54.8645,6791.9972,50.9549,49.0451,-0.0332,-0.0054,-0.1062,-0.011000000000000001,-2.1124,0
603,601965,0.09,2.03,8709.69,13.49,24.2481,645.163,0.665,2.3204,38.7864,2.1578,41.7091,0.2362,381.033,72.3563,22.0923,7.192,10.4528,12.5,7.2652,3.9302,3.5339,198.0825,-1392.5651,82.8923,17.1077,-0.0177,-0.0021,-0.1292,-0.0126,-1.6209,0
605,600094,0.02,0.32,3752.19,2.62,38.6309,1431.412,0.5782,8.1842,10.9968,0.0232,3879.3103,0.0306,2941.1765,64.1899,-86.8499,12.1161,4.0807,-86.4889,10.315,1.6451,0.302,15.6702,118.8175,22.3082,77.6918,0.1404,0.0035,5.9329,0.0045,0.7011,0
606,300366,0.04,0.76,2253.74,9.38,30.6115,240.2149,0.457,0.2753,326.9161,0.6345,141.844,0.1146,785.3403,39.0942,-13.4727,5.2475,4.5577,-59.869,4.9218,3.3368,2.8874,67.0751,1193.6759,82.4045,17.5955,-0.4592,-0.0302,-4.3373,-0.1718,-17.855,-1
607,600488,0.03,0.98,2684.72,4.27,51.6229,627.7483,0.5749,2.1017,42.8225,0.3323,270.8396,0.3255,276.4977,115.5854,278.3855,26.823,44.4137,127.2727,10.8593,1.5969,0.9137,46.78,684.8024,71.2733,28.7267,0.2661,0.0376,4.341,0.1308,13.3399,0
608,300693,0.14,2.11,1249.69,11.11,45.2981,112.3882,1.2318,0.4333,207.7083,0.624,144.2308,0.1492,603.2172,-15.0172,-36.8415,119.3684,57.8368,-52.7586,119.3684,4.4789,3.8926,121.1331,3202.7269,78.15899999999999,21.840999999999998,-0.1526,-0.0224,-1.3725,-0.1026,-10.4531,-1
609,603037,0.41,5.52,4336.23,28.71,47.1564,151.0078,1.4256,1.2221,73.6437,0.5716,157.4528,0.2099,428.7756,29.787,24.1578,10.2512,15.0779,-4.6512,10.2039,6.9972,5.6602,332.2672,-117762.5693,88.6346,11.3654,0.1171,0.0193,0.4084,0.1701,17.0141,0
611,002081,0.21,4.71,55317.37,10.91,16.0202,5065.8601,1.9164,0.2961,303.9514,22.7347,3.9587,0.2205,408.1633,16.5125,13.7591,15.9153,0.5094,15.6993,15.1211,1.6674,1.6536,10.5974,1843.6845,47.7752,52.2248,-0.212,-0.0417,-2.0119,-0.0798,-8.2266,0
612,002402,0.06,3.64,4890.44,8.99,20.1957,543.5696,0.6432,1.0009,89.9191,1.1601,77.5795,0.3547,253.7356,36.0054,28.9402,24.7456,31.8998,50.0,24.0468,1.8254,1.3629,44.4163,795.7809,62.1801,37.8199,-0.043,-0.0104,-0.4744,-0.0276,-2.7582,0
614,603166,0.07,1.82,3864.48,10.19,25.0158,379.2306,0.6344,0.9974,90.2346,0.7408,121.4903,0.3032,296.8338,12.4053,10.2779,1.1021,-12.9673,8.3333,1.1021,1.5871,1.0709,23.9196,682.1471,68.6582,31.3418,0.3057,0.037000000000000005,3.0001,0.1181,14.919,0
615,300447,0.1,2.02,3058.04,22.0,51.5045,138.9992,0.4441,0.4133,217.7595,0.2718,331.1258,0.152,592.1053,16.77,5.4766,126.5021,88.9385,-40.2446,128.27100000000002,4.591,3.3596,83.3476,10190.126,88.0323,11.9677,-0.3403,-0.0269,-1.6192,-0.225,-23.8653,-1
617,000726,0.17,2.18,15927.84,10.47,28.576999999999998,1520.0756,1.6475,4.5759,19.6683,0.5136,175.2336,0.4102,219.4052,19.4034,-0.5039,4.5425,8.5172,0.0,3.9012,1.7644,0.7824,42.7195,540.2561,76.0199,23.9801,0.0553,0.0081,0.5097,0.0337,3.8844,0
619,601016,0.05,2.89,19629.09,32.14,59.7692,610.577,0.1469,0.4286,209.986,1.8201,49.4478,0.1748,514.8741,41.4411,91.4941,6.5112,10.9844,-2.0833,7.2054,1.0671,1.0289,47.3025,360.5622,37.0906,62.9094,0.3802,0.0113,1.0318,0.018000000000000002,6.5868,0
620,002829,0.02,0.48,374.6,4.68,49.7903,80.0078,0.4948,0.2591,347.3562,0.1744,516.055,0.0808,1113.8614,127.9361,83.8214,30.4494,99.9771,-60.0,13.8038,1.7999,1.3425,40.1379,841.3437,54.5433,45.4567,-0.5504,-0.0264,-5.7374,-0.057999999999999996,-8.6787,0
621,601158,0.07,2.22,31875.49,32.64,43.3925,976.3386,0.2034,1.298,69.3374,1.4498,62.0775,0.1259,714.8531,11.3296,-42.856,3.4258,-6.4577,-41.6667,3.4704,3.2236,3.0067,160.8871,6140.0475,77.6965,22.3035,0.3671,0.0191,1.121,0.0859,16.4225,0
622,300528,0.12,2.31,4502.81,9.17,39.6728,490.6924,1.3169,0.84,107.1429,1.1178,80.5153,0.2313,389.1051,41.0052,103.2465,8.6735,38.6699,71.4286,5.5832,1.6882,1.4862,47.0675,669.7672,62.0474,37.9526,-0.0514,-0.0076,-0.528,-0.0201,-2.0257,0
623,601216,0.09,4.84,78031.92,35.67,44.8455,2187.2319,0.2592,20.9623,4.2934,2.8944,31.0945,0.6904,130.3592,18.3779,45.7972,17.4305,24.9639,46.1295,16.4338,0.6216,0.5605,33.2137,1373.3738,67.6671,32.3329,0.1352,0.012,0.3799,0.0371,4.8299,-1
625,000061,0.0,0.06,307.23,0.57,39.259,532.8608,0.314,9.4123,9.562000000000001,0.5993,150.1752,0.1409,638.7509,-8.0605,-33.8612,2.3875,9.7143,-37.931,-0.7534,0.5407,0.4639,27.5428,166.209,33.535,66.465,0.2616,0.0073,8.4956,0.0109,1.9125,0
627,601326,0.06,2.56,34804.74,19.73,44.1598,1763.3923,0.3156,19.8846,4.5261,5.0124,17.9555,0.5867,153.4004,5.9989,4.4842,14.8304,-5.511,0.0,17.3389,0.8376,0.7865,64.2118,594.4925,57.8053,42.1947,0.5083,0.0348,2.9931,0.0825,23.7625,0
628,600315,0.22,2.75,15067.94,8.09,66.72399999999999,1860.2973,2.7694,1.8922,47.5637,0.7648,117.6778,0.4186,215.0024,38.811,39.1577,4.1741,28.4385,37.5,4.1741,1.6614,1.3421,44.2356,977.4648,55.8176,44.1824,0.1461,0.0271,1.8035,0.0613,9.9916,0
629,002881,0.1,2.09,1043.76,8.6,24.6828,121.2951,1.1371,0.6921,130.039,0.5816,154.7455,0.16899999999999998,532.5444,16.1802,45.2453,113.9979,65.8729,11.1111,113.9979,2.3478,1.8013,21.955,1719.3958,62.023,37.977,0.0887,0.0132,1.0304,0.0349,3.5245,-1
630,601515,0.19,5.32,20813.32,25.58,42.6869,813.6137,0.7316,1.034,87.0406,0.5125,175.6098,0.2885,311.9584,7.4371,4.8049,7.4499,-1.7069,5.5556,7.7154,2.4292,1.6728,55.1672,5371.3042,72.6565,27.3435,-0.1239,-0.0176,-0.4691,-0.0645,-8.6549,0
632,600332,0.56,4.68,90516.93,13.1,38.5511,6909.1952,4.2497,6.343,14.1889,1.2895,69.7945,0.318,283.0189,30.6597,84.0217,11.1577,8.493,86.9128,10.8924,2.7928,2.4258,160.5094,-1872.4041,70.0125,29.9875,0.1161,0.0278,0.8659,0.0928,10.2083,1
633,000407,0.04,1.49,3295.95,3.15,17.2045,1044.5642,1.1868,3.312,27.1739,1.6098,55.9076,0.5743,156.7125,36.1479,24.261999999999997,4.4563,39.1504,33.3333,3.1424,0.6875,0.4473,16.6104,535.4056,46.3729,53.6271,-0.0835,-0.0148,-1.6165,-0.0277,-3.1647,-1
634,300600,0.24,2.66,2387.6,26.87,47.7812,88.8339,0.8883,0.4581,196.4637,0.2698,333.5804,0.121,743.8017,-17.372,-17.9301,6.7455,3.3676,-17.2414,6.7455,4.6053,3.4999,177.6929,-12503.1919,84.9806,15.0194,-0.3842,-0.0318,-1.4296,-0.212,-21.4771,0
636,000952,0.34,10.56,8693.71,35.5,69.2398,244.8472,0.9727,1.8630000000000002,48.3092,0.6725,133.829,0.5248,171.4939,43.6267,247.5767,24.5516,8.1963,247.4227,24.416999999999998,0.6763,0.5105,17.132,1099.2317,49.8056,50.1944,0.1109,0.0159,0.3122,0.0316,3.5809,0
637,600020,0.12,2.78,27841.92,21.94,53.3253,1268.6184,0.5644,5.9331,15.1691,0.5352,168.1614,0.2212,406.8716,-40.1842,-38.9255,6.2601,9.9783,-38.4806,6.187,0.5662,0.4892,46.7885,187.3086,24.8342,75.1658,0.6377,0.0148,2.87,0.0197,5.6693,0
638,300306,0.07,0.97,1910.73,18.83,61.2417,101.4481,0.3528,0.583,154.3739,0.2208,407.6087,0.1044,862.069,-2.9059,-25.6184,8.965,5.2573,-22.2222,5.1672,5.7918,4.6795,169.2299,-563.5672,91.8153,8.1847,-0.2165,-0.0098,-1.2005,-0.12,-13.4183,-1
639,000540,0.15,4.26,69953.66,18.06,35.2916,3871.4975,0.8241,1.2895,69.7945,0.068,1323.5294,0.0653,1378.2542,-36.5089,-41.0536,18.2479,46.0918,-25.7871,5.1048,1.0968,0.4008,15.3215,212.2817,18.4345,81.5655,-0.2932,-0.0106,-2.0599,-0.013000000000000001,-2.1109,0
641,002311,0.07,1.54,10055.39,1.38,9.929,7259.8815,4.5961,7.6175,11.8149,1.8086,49.7622,0.9535,94.3891,32.8155,60.0206,17.8058,23.8885,75.0,15.0179,1.0769,0.5802,19.1754,613.9608,46.4582,53.5418,0.0204,0.0099,1.3427,0.0185,1.9086,0
642,002632,0.07,2.45,4528.43,18.7,40.5567,242.0841,0.3864,1.0467,85.9845,0.4876,184.5775,0.24,375.0,74.4721,142.2613,27.554000000000002,36.0484,133.3333,29.2806,3.4348,2.3477,97.8775,735.9063,85.4626,14.5374,-0.0559,-0.0062,-0.2933,-0.0423,-4.7542,0
644,002345,0.1,2.69,9328.03,11.07,39.6856,842.1559,0.9301,4.2877,20.9903,0.2824,318.6969,0.266,338.3459,0.7879999999999999,0.7235,27.2967,12.5456,-9.0909,27.7982,3.7502,1.5797,45.9952,1169.453,64.6513,35.3487,0.14,0.0215,1.2584,0.0607,13.9493,0
645,600101,0.08,1.3,2714.83,6.75,13.5461,401.8593,1.2396,16.4946,5.4563,7.9923,11.2608,0.6444,139.6648,13.2451,8.376,5.2158,6.7133,10.5263,5.1991,1.0693,0.9817,89.325,-5297.6603,69.307,30.693,0.207,0.0272,3.1239999999999997,0.0888,13.1751,0
646,300374,0.07,1.21,1744.81,11.3,33.7035,154.3014,0.6274,0.2827,318.3587,0.7785,115.6069,0.1112,809.3525,-22.5504,188.7151,73.592,49.626999999999995,133.3333,79.1138,1.8892,1.6669,63.3888,494.7824,61.2737,38.7263,-1.1155,-0.0728,-9.8835,-0.1879,-25.7532,0
647,002361,0.02,0.9,1750.29,4.95,15.9836,353.5843,0.4099,0.4464,201.6129,1.2792,70.3565,0.1662,541.5162,3.7855,-8.3326,5.5605,24.5422,-23.6842,4.0667,1.699,1.4905,53.7325,1193.6967,59.4328,40.5672,0.0776,0.0083,1.3056,0.0203,2.128,0
648,603738,0.11,1.97,1264.11,8.99,29.5734,140.4741,1.2392,0.6873,130.9472,0.7901,113.9096,0.2311,389.4418,52.9915,-13.9543,14.8954,65.4893,-52.1739,13.9061,1.8422,1.3812,37.8914,429.7447,60.2573,39.7427,-0.1228,-0.0145,-1.1326,-0.0366,-5.7434,-1
